transaction_id,student_id,date,time,merchant,category,amount
T0003828,20250003,2026-03-04,08:48:00,一食堂-大众窗口,食堂,12.18
T0003829,20240026,2026-03-04,18:29:00,一食堂-风味窗口,食堂,21.94
T0003830,20240002,2026-03-20,17:54:00,二食堂-大众窗口,食堂,8.5
T0003831,20230041,2026-03-20,12:59:00,一食堂-大众窗口,食堂,9.36
T0003832,20250035,2026-03-03,17:30:00,一食堂-大众窗口,食堂,14.33
T0003833,20240058,2026-03-06,15:06:00,便利店,超市,7.86
T0003834,20230045,2026-03-11,12:02:00,二食堂-面食窗口,食堂,10.87
T0003835,20220012,2026-03-04,07:29:00,一食堂-风味窗口,食堂,15.15
T0003836,20220108,2026-03-04,17:15:00,二食堂-大众窗口,食堂,14.68
T0003837,20240026,2026-03-22,18:44:00,二食堂-大众窗口,食堂,12.5
T0003838,20230037,2026-03-07,13:14:00,二食堂-大众窗口,食堂,9.46
T0003839,20250059,2026-03-22,11:59:00,二食堂-面食窗口,食堂,15.52
T0003840,20250047,2026-03-08,13:30:00,二食堂-面食窗口,食堂,17.43
T0003841,20240082,2026-03-13,18:13:00,二食堂-大众窗口,食堂,9.09
T0003842,20240106,2026-03-11,12:20:00,一食堂-大众窗口,食堂,11.04
T0003843,20250107,2026-03-16,11:44:00,一食堂-大众窗口,食堂,13.76
T0003844,20250107,2026-03-16,17:55:00,一食堂-大众窗口,食堂,14.63
T0003845,20230061,2026-03-14,17:30:00,二食堂-面食窗口,食堂,13.57
T0003846,20250055,2026-03-22,17:24:00,二食堂-面食窗口,食堂,16.07
T0003847,20220100,2026-03-03,11:27:00,一食堂-风味窗口,食堂,12.25
T0003848,20250087,2026-03-06,12:02:00,二食堂-大众窗口,食堂,9.84
T0003849,20250047,2026-03-11,12:57:00,一食堂-大众窗口,食堂,10.69
T0003850,20230061,2026-03-10,17:20:00,一食堂-大众窗口,食堂,9.98
T0003851,20250075,2026-03-15,17:41:00,一食堂-风味窗口,食堂,12.37
T0003852,20220116,2026-03-11,11:26:00,一食堂-大众窗口,食堂,14.52
T0003853,20240006,2026-03-15,21:02:00,水果店,超市,14.17
T0003854,20220076,2026-03-06,18:01:00,一食堂-大众窗口,食堂,10.02
T0003855,20240086,2026-03-09,21:37:00,便利店,超市,18.78
T0003856,20240002,2026-03-07,19:28:00,咖啡店,饮品,22.9
T0003857,20220056,2026-03-18,18:24:00,二食堂-面食窗口,食堂,17.67
T0003858,20220108,2026-03-13,18:42:00,二食堂-面食窗口,食堂,12.32
T0003859,20240030,2026-03-11,13:02:00,一食堂-大众窗口,食堂,8.74
T0003860,20240074,2026-03-13,08:48:00,一食堂-大众窗口,食堂,10.99
T0003861,20220060,2026-03-13,17:00:00,一食堂-大众窗口,食堂,12.57
T0003862,20250083,2026-03-15,18:05:00,二食堂-大众窗口,食堂,14.89
T0003863,20240078,2026-03-03,18:36:00,一食堂-风味窗口,食堂,17.35
T0003864,20250067,2026-03-10,12:11:00,二食堂-面食窗口,食堂,15.08
T0003865,20250003,2026-03-18,18:48:00,二食堂-面食窗口,食堂,16.7
T0003866,20220004,2026-03-15,15:58:00,奶茶店,饮品,11.08
T0003867,20230097,2026-03-08,18:29:00,一食堂-风味窗口,食堂,15.79
T0003868,20220080,2026-03-13,08:07:00,二食堂-大众窗口,食堂,14.88
T0003869,20230013,2026-03-04,13:59:00,一食堂-风味窗口,食堂,14.38
T0003870,20230001,2026-03-20,19:05:00,水果店,超市,21.76
T0003871,20230053,2026-03-08,12:11:00,一食堂-风味窗口,食堂,17.77
T0003872,20250099,2026-03-15,12:45:00,一食堂-大众窗口,食堂,13.83
T0003873,20220048,2026-03-17,08:56:00,二食堂-大众窗口,食堂,8.07
T0003874,20220100,2026-03-17,11:28:00,二食堂-大众窗口,食堂,11.95
T0003875,20220048,2026-03-20,07:36:00,一食堂-风味窗口,食堂,15.77
T0003876,20250079,2026-03-19,07:35:00,一食堂-风味窗口,食堂,18.7
T0003877,20230069,2026-03-02,13:57:00,二食堂-大众窗口,食堂,10.15
T0003878,20250063,2026-03-21,18:36:00,二食堂-大众窗口,食堂,11.96
T0003879,20220080,2026-03-19,12:57:00,一食堂-大众窗口,食堂,9.89
T0003880,20220104,2026-03-14,18:27:00,二食堂-面食窗口,食堂,16.82
T0003881,20220004,2026-03-17,11:57:00,一食堂-风味窗口,食堂,21.67
T0003882,20250103,2026-03-13,18:58:00,二食堂-面食窗口,食堂,10.71
T0003883,20220012,2026-03-15,11:39:00,二食堂-面食窗口,食堂,10.52
T0003884,20220092,2026-03-15,17:59:00,二食堂-面食窗口,食堂,14.79
T0003885,20240098,2026-03-12,15:01:00,超市A,超市,10.82
T0003886,20250015,2026-03-04,07:00:00,二食堂-大众窗口,食堂,13.05
T0003887,20220076,2026-03-11,18:24:00,二食堂-大众窗口,食堂,13.65
T0003888,20230045,2026-03-03,11:09:00,二食堂-大众窗口,食堂,11.98
T0003889,20240118,2026-03-17,11:05:00,二食堂-面食窗口,食堂,13.47
T0003890,20240090,2026-03-05,12:12:00,一食堂-大众窗口,食堂,12.47
T0003891,20250043,2026-03-12,18:39:00,二食堂-大众窗口,食堂,9.87
T0003892,20230045,2026-03-03,08:19:00,二食堂-面食窗口,食堂,12.06
T0003893,20240026,2026-03-10,18:59:00,一食堂-风味窗口,食堂,15.18
T0003894,20240102,2026-03-08,12:34:00,二食堂-大众窗口,食堂,11.29
T0003895,20220036,2026-03-20,18:24:00,二食堂-面食窗口,食堂,14.8
T0003896,20230041,2026-03-02,08:22:00,二食堂-大众窗口,食堂,13.52
T0003897,20220088,2026-03-18,18:59:00,一食堂-大众窗口,食堂,8.29
T0003898,20220120,2026-03-11,11:08:00,一食堂-风味窗口,食堂,18.53
T0003899,20240010,2026-03-12,18:53:00,一食堂-大众窗口,食堂,9.53
T0003900,20220108,2026-03-16,11:09:00,二食堂-大众窗口,食堂,8.6
T0003901,20250063,2026-03-05,08:33:00,二食堂-面食窗口,食堂,12.23
T0003902,20250079,2026-03-20,18:49:00,一食堂-风味窗口,食堂,13.41
T0003903,20250039,2026-03-02,07:43:00,一食堂-大众窗口,食堂,9.98
T0003904,20230085,2026-03-19,07:30:00,一食堂-大众窗口,食堂,8.0
T0003905,20230113,2026-03-22,12:35:00,一食堂-风味窗口,食堂,16.62
T0003906,20230073,2026-03-13,18:54:00,一食堂-风味窗口,食堂,16.92
T0003907,20240054,2026-03-19,18:30:00,二食堂-面食窗口,食堂,10.45
T0003908,20230061,2026-03-03,07:11:00,一食堂-大众窗口,食堂,8.56
T0003909,20220076,2026-03-08,18:01:00,二食堂-大众窗口,食堂,11.64
T0003910,20240018,2026-03-05,08:30:00,二食堂-面食窗口,食堂,17.02
T0003911,20240118,2026-03-19,17:09:00,一食堂-风味窗口,食堂,16.21
T0003912,20250083,2026-03-14,10:13:00,便利店,超市,5.97
T0003913,20220084,2026-03-11,08:06:00,二食堂-面食窗口,食堂,13.6
T0003914,20250099,2026-03-04,12:10:00,二食堂-大众窗口,食堂,12.54
T0003915,20250035,2026-03-05,08:41:00,二食堂-面食窗口,食堂,16.32
T0003916,20240082,2026-03-18,18:53:00,一食堂-风味窗口,食堂,21.17
T0003917,20230097,2026-03-21,18:22:00,一食堂-大众窗口,食堂,8.9
T0003918,20240082,2026-03-20,18:49:00,二食堂-面食窗口,食堂,14.66
T0003919,20250055,2026-03-11,12:50:00,一食堂-大众窗口,食堂,13.6
T0003920,20220028,2026-03-07,18:30:00,二食堂-面食窗口,食堂,14.57
T0003921,20220036,2026-03-16,12:16:00,一食堂-大众窗口,食堂,8.45
T0003922,20230077,2026-03-16,18:40:00,一食堂-大众窗口,食堂,12.5
T0003923,20250071,2026-03-17,17:55:00,二食堂-大众窗口,食堂,14.75
T0003924,20240042,2026-03-13,07:58:00,一食堂-大众窗口,食堂,13.74
T0003925,20220056,2026-03-22,17:24:00,二食堂-面食窗口,食堂,13.92
T0003926,20250099,2026-03-21,12:35:00,一食堂-风味窗口,食堂,14.0
T0003927,20250071,2026-03-13,18:48:00,一食堂-风味窗口,食堂,17.61
T0003928,20240058,2026-03-07,11:37:00,二食堂-大众窗口,食堂,11.45
T0003929,20230005,2026-03-03,15:39:00,奶茶店,饮品,12.24
T0003930,20220040,2026-03-08,12:05:00,二食堂-面食窗口,食堂,11.92
T0003931,20250115,2026-03-05,08:08:00,二食堂-面食窗口,食堂,13.11
T0003932,20240102,2026-03-13,17:16:00,二食堂-面食窗口,食堂,17.43
T0003933,20230105,2026-03-02,07:14:00,一食堂-大众窗口,食堂,13.24
T0003934,20230089,2026-03-22,17:42:00,二食堂-面食窗口,食堂,12.58
T0003935,20240078,2026-03-17,13:40:00,一食堂-风味窗口,食堂,12.78
T0003936,20240034,2026-03-20,13:57:00,二食堂-面食窗口,食堂,14.74
T0003937,20250011,2026-03-06,07:14:00,一食堂-风味窗口,食堂,20.36
T0003938,20240014,2026-03-22,18:34:00,一食堂-风味窗口,食堂,13.93
T0003939,20220104,2026-03-06,11:41:00,二食堂-面食窗口,食堂,13.11
T0003940,20220060,2026-03-04,12:07:00,二食堂-面食窗口,食堂,11.46
T0003941,20240046,2026-03-10,08:40:00,二食堂-面食窗口,食堂,10.51
T0003942,20220044,2026-03-08,11:03:00,二食堂-面食窗口,食堂,17.85
T0003943,20250103,2026-03-16,18:34:00,二食堂-面食窗口,食堂,13.0
T0003944,20230085,2026-03-19,11:29:00,一食堂-大众窗口,食堂,8.23
T0003945,20250103,2026-03-06,12:40:00,一食堂-大众窗口,食堂,11.15
T0003946,20240058,2026-03-19,13:44:00,一食堂-风味窗口,食堂,20.38
T0003947,20220052,2026-03-15,11:54:00,二食堂-大众窗口,食堂,10.12
T0003948,20240106,2026-03-17,21:48:00,超市A,超市,13.68
T0003949,20220084,2026-03-14,13:18:00,二食堂-面食窗口,食堂,10.22
T0003950,20220016,2026-03-15,12:58:00,一食堂-大众窗口,食堂,9.28
T0003951,20230041,2026-03-18,07:20:00,二食堂-面食窗口,食堂,14.07
T0003952,20220096,2026-03-11,18:20:00,二食堂-面食窗口,食堂,16.52
T0003953,20230089,2026-03-12,07:31:00,一食堂-大众窗口,食堂,10.85
T0003954,20220024,2026-03-10,17:27:00,一食堂-大众窗口,食堂,14.62
T0003955,20220112,2026-03-15,13:07:00,一食堂-大众窗口,食堂,12.71
T0003956,20250067,2026-03-16,13:27:00,一食堂-大众窗口,食堂,14.91
T0003957,20240102,2026-03-12,08:49:00,二食堂-大众窗口,食堂,12.46
T0003958,20250019,2026-03-03,07:22:00,一食堂-风味窗口,食堂,19.91
T0003959,20220024,2026-03-04,08:05:00,二食堂-面食窗口,食堂,15.79
T0003960,20250055,2026-03-10,18:07:00,二食堂-大众窗口,食堂,9.85
T0003961,20230013,2026-03-09,18:42:00,一食堂-风味窗口,食堂,21.1
T0003962,20230005,2026-03-03,07:47:00,二食堂-面食窗口,食堂,12.05
T0003963,20220044,2026-03-03,18:40:00,一食堂-大众窗口,食堂,10.19
T0003964,20240002,2026-03-18,08:57:00,一食堂-大众窗口,食堂,14.69
T0003965,20240090,2026-03-15,17:26:00,二食堂-面食窗口,食堂,16.15
T0003966,20220064,2026-03-15,11:27:00,二食堂-大众窗口,食堂,14.53
T0003967,20220072,2026-03-06,07:37:00,一食堂-大众窗口,食堂,13.84
T0003968,20230033,2026-03-20,13:43:00,一食堂-风味窗口,食堂,13.57
T0003969,20220028,2026-03-11,12:13:00,一食堂-风味窗口,食堂,17.98
T0003970,20230101,2026-03-08,18:10:00,二食堂-大众窗口,食堂,11.03
T0003971,20240038,2026-03-03,07:16:00,二食堂-面食窗口,食堂,16.19
T0003972,20240118,2026-03-08,12:44:00,一食堂-大众窗口,食堂,12.53
T0003973,20240006,2026-03-20,12:49:00,二食堂-面食窗口,食堂,17.13
T0003974,20230001,2026-03-17,07:44:00,一食堂-风味窗口,食堂,15.2
T0003975,20240106,2026-03-14,10:10:00,超市A,超市,4.8
T0003976,20250115,2026-03-12,07:36:00,一食堂-风味窗口,食堂,21.55
T0003977,20220068,2026-03-20,12:49:00,一食堂-大众窗口,食堂,11.94
T0003978,20240094,2026-03-20,07:27:00,二食堂-大众窗口,食堂,13.86
T0003979,20250055,2026-03-04,13:47:00,二食堂-面食窗口,食堂,14.13
T0003980,20240046,2026-03-10,17:33:00,一食堂-大众窗口,食堂,11.46
T0003981,20250079,2026-03-21,07:34:00,一食堂-风味窗口,食堂,21.66
T0003982,20230029,2026-03-09,18:44:00,二食堂-大众窗口,食堂,12.79
T0003983,20220108,2026-03-14,17:04:00,二食堂-面食窗口,食堂,11.78
T0003984,20240042,2026-03-12,12:13:00,一食堂-大众窗口,食堂,9.45
T0003985,20220036,2026-03-05,12:54:00,二食堂-大众窗口,食堂,12.86
T0003986,20240030,2026-03-04,17:30:00,一食堂-风味窗口,食堂,21.61
T0003987,20220120,2026-03-11,08:35:00,二食堂-面食窗口,食堂,15.9
T0003988,20230021,2026-03-08,12:07:00,二食堂-大众窗口,食堂,14.13
T0003989,20250019,2026-03-16,08:39:00,二食堂-面食窗口,食堂,14.22
T0003990,20220096,2026-03-12,13:46:00,一食堂-大众窗口,食堂,9.75
T0003991,20240098,2026-03-19,07:45:00,二食堂-面食窗口,食堂,12.43
T0003992,20220096,2026-03-18,19:26:00,奶茶店,饮品,14.52
T0003993,20220052,2026-03-13,11:56:00,二食堂-面食窗口,食堂,12.44
T0003994,20220064,2026-03-05,17:56:00,二食堂-面食窗口,食堂,15.96
T0003995,20240066,2026-03-09,13:18:00,一食堂-风味窗口,食堂,18.91
T0003996,20250059,2026-03-11,07:01:00,一食堂-大众窗口,食堂,12.85
T0003997,20220008,2026-03-09,19:35:00,水果店,超市,24.39
T0003998,20250039,2026-03-19,18:04:00,二食堂-大众窗口,食堂,11.4
T0003999,20250099,2026-03-22,12:35:00,二食堂-大众窗口,食堂,11.33
T0004000,20230101,2026-03-06,07:29:00,二食堂-大众窗口,食堂,10.03
T0004001,20230021,2026-03-11,15:33:00,超市A,超市,4.06
T0004002,20230001,2026-03-15,13:41:00,二食堂-大众窗口,食堂,11.47
T0004003,20230029,2026-03-12,12:56:00,二食堂-面食窗口,食堂,13.84
T0004004,20250111,2026-03-22,17:12:00,二食堂-面食窗口,食堂,11.18
T0004005,20230101,2026-03-16,07:15:00,一食堂-风味窗口,食堂,18.4
T0004006,20250019,2026-03-13,12:58:00,一食堂-风味窗口,食堂,21.03
T0004007,20220044,2026-03-13,17:07:00,一食堂-大众窗口,食堂,9.32
T0004008,20230085,2026-03-21,17:09:00,一食堂-风味窗口,食堂,16.54
T0004009,20230053,2026-03-09,11:47:00,二食堂-面食窗口,食堂,12.11
T0004010,20250063,2026-03-06,08:39:00,二食堂-面食窗口,食堂,14.62
T0004011,20240094,2026-03-18,11:01:00,一食堂-大众窗口,食堂,11.37
T0004012,20250059,2026-03-16,12:19:00,一食堂-风味窗口,食堂,15.09
T0004013,20230033,2026-03-17,17:13:00,一食堂-风味窗口,食堂,18.7
T0004014,20240110,2026-03-20,12:59:00,一食堂-风味窗口,食堂,15.24
T0004015,20250083,2026-03-09,08:00:00,一食堂-大众窗口,食堂,8.84
T0004016,20220068,2026-03-19,12:52:00,一食堂-风味窗口,食堂,13.11
T0004017,20250067,2026-03-02,18:46:00,二食堂-面食窗口,食堂,13.14
T0004018,20230117,2026-03-20,18:44:00,一食堂-风味窗口,食堂,17.57
T0004019,20240066,2026-03-16,15:13:00,咖啡店,饮品,24.45
T0004020,20230057,2026-03-03,19:06:00,水果店,超市,7.49
T0004021,20250027,2026-03-12,12:33:00,二食堂-大众窗口,食堂,14.79
T0004022,20220032,2026-03-11,12:04:00,一食堂-大众窗口,食堂,12.07
T0004023,20230089,2026-03-10,17:05:00,一食堂-大众窗口,食堂,8.95
T0004024,20220012,2026-03-08,10:36:00,咖啡店,饮品,16.72
T0004025,20250079,2026-03-14,17:44:00,二食堂-面食窗口,食堂,17.17
T0004026,20250111,2026-03-09,08:11:00,二食堂-大众窗口,食堂,12.33
T0004027,20230001,2026-03-10,17:08:00,一食堂-大众窗口,食堂,8.3
T0004028,20250055,2026-03-13,18:51:00,一食堂-风味窗口,食堂,14.23
T0004029,20240082,2026-03-04,07:24:00,一食堂-大众窗口,食堂,10.52
T0004030,20240062,2026-03-07,18:52:00,二食堂-大众窗口,食堂,11.29
T0004031,20250039,2026-03-08,11:41:00,一食堂-风味窗口,食堂,14.83
T0004032,20230037,2026-03-13,13:11:00,一食堂-大众窗口,食堂,12.46
T0004033,20220072,2026-03-20,07:32:00,一食堂-风味窗口,食堂,21.37
T0004034,20240042,2026-03-08,11:16:00,一食堂-风味窗口,食堂,20.13
T0004035,20220092,2026-03-09,08:38:00,二食堂-面食窗口,食堂,15.25
T0004036,20220028,2026-03-05,08:58:00,二食堂-大众窗口,食堂,13.62
T0004037,20240014,2026-03-10,08:35:00,一食堂-风味窗口,食堂,15.66
T0004038,20230041,2026-03-15,08:59:00,二食堂-大众窗口,食堂,14.64
T0004039,20250019,2026-03-17,13:05:00,一食堂-大众窗口,食堂,8.94
T0004040,20230109,2026-03-08,12:04:00,一食堂-风味窗口,食堂,13.57
T0004041,20250111,2026-03-04,17:19:00,二食堂-面食窗口,食堂,14.45
T0004042,20250051,2026-03-20,13:08:00,一食堂-大众窗口,食堂,13.54
T0004043,20220024,2026-03-13,13:22:00,一食堂-风味窗口,食堂,20.58
T0004044,20240106,2026-03-22,08:33:00,二食堂-面食窗口,食堂,16.89
T0004045,20220072,2026-03-13,15:28:00,超市A,超市,12.22
T0004046,20220104,2026-03-04,08:17:00,二食堂-大众窗口,食堂,11.84
T0004047,20240106,2026-03-06,13:31:00,一食堂-风味窗口,食堂,14.42
T0004048,20240038,2026-03-21,18:21:00,一食堂-大众窗口,食堂,9.17
T0004049,20220084,2026-03-20,11:22:00,二食堂-面食窗口,食堂,17.13
T0004050,20220040,2026-03-13,12:06:00,一食堂-风味窗口,食堂,19.67
T0004051,20250047,2026-03-09,13:21:00,一食堂-大众窗口,食堂,8.59
T0004052,20230005,2026-03-22,11:52:00,二食堂-面食窗口,食堂,11.31
T0004053,20230069,2026-03-16,12:40:00,一食堂-大众窗口,食堂,12.75
T0004054,20250107,2026-03-22,11:30:00,二食堂-面食窗口,食堂,16.18
T0004055,20240030,2026-03-16,07:41:00,一食堂-大众窗口,食堂,12.84
T0004056,20250111,2026-03-18,12:39:00,一食堂-大众窗口,食堂,10.59
T0004057,20240062,2026-03-22,12:04:00,一食堂-风味窗口,食堂,17.32
T0004058,20250007,2026-03-10,15:19:00,奶茶店,饮品,12.2
T0004059,20220100,2026-03-09,17:26:00,二食堂-大众窗口,食堂,11.92
T0004060,20220096,2026-03-04,12:57:00,二食堂-面食窗口,食堂,13.92
T0004061,20250063,2026-03-13,17:08:00,一食堂-大众窗口,食堂,9.12
T0004062,20220044,2026-03-06,18:15:00,二食堂-面食窗口,食堂,17.12
T0004063,20220092,2026-03-18,07:00:00,一食堂-大众窗口,食堂,14.03
T0004064,20250087,2026-03-05,18:33:00,一食堂-风味窗口,食堂,14.67
T0004065,20220028,2026-03-16,11:52:00,一食堂-风味窗口,食堂,17.58
T0004066,20220112,2026-03-02,12:13:00,二食堂-面食窗口,食堂,13.77
T0004067,20250039,2026-03-17,17:07:00,二食堂-面食窗口,食堂,10.54
T0004068,20240054,2026-03-05,07:06:00,二食堂-大众窗口,食堂,14.1
T0004069,20230101,2026-03-17,18:32:00,一食堂-大众窗口,食堂,12.14
T0004070,20250107,2026-03-03,18:20:00,一食堂-风味窗口,食堂,17.03
T0004071,20240114,2026-03-10,12:04:00,一食堂-大众窗口,食堂,14.53
T0004072,20230073,2026-03-22,12:51:00,二食堂-大众窗口,食堂,11.63
T0004073,20220108,2026-03-06,07:51:00,二食堂-大众窗口,食堂,12.91
T0004074,20250067,2026-03-11,18:30:00,二食堂-大众窗口,食堂,12.27
T0004075,20220080,2026-03-15,13:09:00,二食堂-面食窗口,食堂,11.17
T0004076,20230089,2026-03-04,07:29:00,二食堂-大众窗口,食堂,8.38
T0004077,20220060,2026-03-12,13:02:00,一食堂-风味窗口,食堂,13.21
T0004078,20240106,2026-03-11,18:39:00,一食堂-风味窗口,食堂,16.37
T0004079,20220120,2026-03-02,12:30:00,二食堂-面食窗口,食堂,11.09
T0004080,20230033,2026-03-21,18:44:00,二食堂-大众窗口,食堂,11.82
T0004081,20250115,2026-03-15,18:25:00,二食堂-大众窗口,食堂,11.14
T0004082,20240106,2026-03-15,08:43:00,二食堂-大众窗口,食堂,9.12
T0004083,20250047,2026-03-20,12:52:00,一食堂-大众窗口,食堂,9.16
T0004084,20230085,2026-03-13,17:03:00,二食堂-面食窗口,食堂,14.01
T0004085,20240018,2026-03-21,07:48:00,二食堂-大众窗口,食堂,11.3
T0004086,20250063,2026-03-18,12:05:00,一食堂-大众窗口,食堂,12.2
T0004087,20250027,2026-03-03,08:44:00,二食堂-面食窗口,食堂,13.19
T0004088,20220064,2026-03-16,11:54:00,一食堂-风味窗口,食堂,16.27
T0004089,20250055,2026-03-15,08:14:00,二食堂-大众窗口,食堂,8.93
T0004090,20240070,2026-03-10,11:14:00,一食堂-风味窗口,食堂,17.46
T0004091,20250119,2026-03-02,18:36:00,二食堂-大众窗口,食堂,8.93
T0004092,20250095,2026-03-17,15:05:00,咖啡店,饮品,22.17
T0004093,20220060,2026-03-20,12:51:00,一食堂-风味窗口,食堂,17.24
T0004094,20220088,2026-03-20,13:12:00,一食堂-风味窗口,食堂,13.79
T0004095,20240018,2026-03-13,12:59:00,二食堂-面食窗口,食堂,16.5
T0004096,20220024,2026-03-21,18:16:00,二食堂-面食窗口,食堂,13.54
T0004097,20240050,2026-03-15,18:23:00,一食堂-风味窗口,食堂,13.18
T0004098,20220092,2026-03-21,12:11:00,一食堂-风味窗口,食堂,15.31
T0004099,20230001,2026-03-16,07:59:00,一食堂-风味窗口,食堂,18.1
T0004100,20220028,2026-03-10,18:49:00,一食堂-大众窗口,食堂,11.62
T0004101,20240074,2026-03-16,18:31:00,一食堂-风味窗口,食堂,17.56
T0004102,20240022,2026-03-22,19:47:00,咖啡店,饮品,12.78
T0004103,20220076,2026-03-03,07:41:00,二食堂-大众窗口,食堂,14.0
T0004104,20250015,2026-03-08,18:21:00,一食堂-风味窗口,食堂,15.22
T0004105,20230017,2026-03-12,18:31:00,一食堂-风味窗口,食堂,17.2
T0004106,20230013,2026-03-21,11:57:00,一食堂-风味窗口,食堂,20.44
T0004107,20240030,2026-03-16,13:29:00,二食堂-面食窗口,食堂,12.35
T0004108,20250067,2026-03-18,18:37:00,一食堂-风味窗口,食堂,13.59
T0004109,20240094,2026-03-14,18:37:00,二食堂-面食窗口,食堂,11.94
T0004110,20250071,2026-03-05,12:23:00,一食堂-风味窗口,食堂,18.7
T0004111,20220052,2026-03-09,12:43:00,二食堂-面食窗口,食堂,15.68
T0004112,20220044,2026-03-07,18:42:00,一食堂-大众窗口,食堂,9.16
T0004113,20250031,2026-03-11,07:01:00,二食堂-面食窗口,食堂,15.52
T0004114,20220056,2026-03-09,18:43:00,二食堂-大众窗口,食堂,13.53
T0004115,20230065,2026-03-15,17:09:00,一食堂-大众窗口,食堂,8.39
T0004116,20220032,2026-03-02,07:15:00,二食堂-面食窗口,食堂,13.15
T0004117,20230021,2026-03-06,21:30:00,水果店,超市,19.53
T0004118,20220104,2026-03-16,18:45:00,二食堂-大众窗口,食堂,13.44
T0004119,20250007,2026-03-04,17:06:00,一食堂-大众窗口,食堂,14.01
T0004120,20250031,2026-03-11,17:43:00,一食堂-风味窗口,食堂,20.56
T0004121,20250099,2026-03-14,12:57:00,二食堂-大众窗口,食堂,14.23
T0004122,20230021,2026-03-02,07:35:00,一食堂-大众窗口,食堂,12.36
T0004123,20230029,2026-03-17,11:25:00,一食堂-大众窗口,食堂,10.25
T0004124,20240090,2026-03-16,08:45:00,二食堂-面食窗口,食堂,11.55
T0004125,20230113,2026-03-12,18:12:00,一食堂-风味窗口,食堂,18.96
T0004126,20250027,2026-03-16,11:58:00,一食堂-大众窗口,食堂,10.34
T0004127,20230001,2026-03-08,12:37:00,一食堂-风味窗口,食堂,14.42
T0004128,20240066,2026-03-16,12:10:00,一食堂-风味窗口,食堂,21.78
T0004129,20220060,2026-03-18,11:24:00,一食堂-大众窗口,食堂,13.53
T0004130,20250115,2026-03-03,08:17:00,一食堂-大众窗口,食堂,9.79
T0004131,20230093,2026-03-21,18:55:00,二食堂-大众窗口,食堂,11.13
T0004132,20220092,2026-03-02,18:56:00,一食堂-大众窗口,食堂,11.98
T0004133,20220028,2026-03-21,12:38:00,二食堂-大众窗口,食堂,8.11
T0004134,20250035,2026-03-11,07:02:00,一食堂-大众窗口,食堂,9.97
T0004135,20240026,2026-03-06,12:34:00,二食堂-大众窗口,食堂,13.48
T0004136,20250087,2026-03-20,13:00:00,一食堂-风味窗口,食堂,16.21
T0004137,20240090,2026-03-17,07:49:00,二食堂-大众窗口,食堂,12.42
T0004138,20240042,2026-03-05,11:56:00,二食堂-面食窗口,食堂,12.2
T0004139,20220112,2026-03-05,13:05:00,一食堂-大众窗口,食堂,12.68
T0004140,20230057,2026-03-18,07:03:00,二食堂-大众窗口,食堂,10.99
T0004141,20230049,2026-03-11,12:58:00,二食堂-大众窗口,食堂,12.51
T0004142,20250091,2026-03-06,18:41:00,一食堂-风味窗口,食堂,15.83
T0004143,20250119,2026-03-05,18:04:00,二食堂-面食窗口,食堂,16.33
T0004144,20220120,2026-03-13,13:21:00,一食堂-大众窗口,食堂,12.37
T0004145,20220068,2026-03-03,18:00:00,一食堂-风味窗口,食堂,12.91
T0004146,20220008,2026-03-20,07:25:00,二食堂-大众窗口,食堂,9.1
T0004147,20230097,2026-03-22,18:26:00,二食堂-大众窗口,食堂,14.86
T0004148,20230077,2026-03-07,12:34:00,二食堂-面食窗口,食堂,15.35
T0004149,20240110,2026-03-13,08:59:00,一食堂-大众窗口,食堂,12.58
T0004150,20230061,2026-03-19,17:23:00,二食堂-面食窗口,食堂,13.78
T0004151,20240082,2026-03-11,12:19:00,一食堂-大众窗口,食堂,10.38
T0004152,20220032,2026-03-04,08:17:00,一食堂-风味窗口,食堂,15.08
T0004153,20240086,2026-03-21,18:09:00,二食堂-面食窗口,食堂,17.9
T0004154,20250107,2026-03-06,15:47:00,超市A,超市,8.21
T0004155,20240034,2026-03-04,11:09:00,一食堂-大众窗口,食堂,11.17
T0004156,20220060,2026-03-11,18:33:00,一食堂-大众窗口,食堂,12.71
T0004157,20250007,2026-03-20,19:47:00,便利店,超市,12.7
T0004158,20240010,2026-03-13,18:21:00,二食堂-面食窗口,食堂,14.7
T0004159,20220036,2026-03-17,12:39:00,二食堂-面食窗口,食堂,15.02
T0004160,20230033,2026-03-20,21:11:00,便利店,超市,3.32
T0004161,20230061,2026-03-16,12:41:00,二食堂-大众窗口,食堂,14.89
T0004162,20230089,2026-03-22,12:14:00,一食堂-大众窗口,食堂,12.2
T0004163,20240014,2026-03-02,07:11:00,二食堂-面食窗口,食堂,15.05
T0004164,20230073,2026-03-19,18:01:00,二食堂-大众窗口,食堂,11.68
T0004165,20250087,2026-03-06,08:32:00,一食堂-风味窗口,食堂,18.23
T0004166,20250031,2026-03-13,17:11:00,一食堂-风味窗口,食堂,16.08
T0004167,20220012,2026-03-11,12:18:00,二食堂-面食窗口,食堂,11.53
T0004168,20230025,2026-03-17,18:39:00,一食堂-风味窗口,食堂,19.82
T0004169,20250063,2026-03-03,18:54:00,一食堂-风味窗口,食堂,17.47
T0004170,20240018,2026-03-22,21:07:00,奶茶店,饮品,13.64
T0004171,20220088,2026-03-22,12:17:00,二食堂-面食窗口,食堂,13.91
T0004172,20230101,2026-03-04,17:15:00,二食堂-面食窗口,食堂,12.97
